timestamp,age,gender,country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
28-08-2014 06:27,24,male,Ireland,Prefer not to say,No,No,No,Prefer not to say,'More than 1000',No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',No,No,No,No,No,No,'Don\'t know',No
28-08-2014 06:30,26,male,Netherlands,Prefer not to say,No,No,No,Never,26-100,No,Yes,No,No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,No,No,No,No,'Don\'t know',No
28-08-2014 07:01,43,male,France,Prefer not to say,No,No,No,Prefer not to say,100-500,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,Maybe,Maybe,'Don\'t know',No
28-08-2014 07:03,26,male,Russia,Prefer not to say,No,No,No,Never,26-100,No,Yes,No,'Not sure',No,'Don\'t know','Don\'t know','Somewhat difficult',No,No,'Some of them',No,No,Maybe,'Don\'t know',No
28-08-2014 07:03,23,male,'United States',NC,No,Yes,No,Sometimes,Jun-25,No,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,No,No,No,Maybe,'Don\'t know',No
28-08-2014 07:12,26,male,Canada,Prefer not to say,No,No,No,Prefer not to say,100-500,Yes,Yes,Yes,'Not sure','Don\'t know',Yes,'Don\'t know','Somewhat easy',No,No,'Some of them','Some of them',No,No,Yes,No
28-08-2014 08:00,26,female,Israel,Prefer not to say,No,Yes,No,Never,100-500,No,Yes,'Don\'t know',No,'Don\'t know','Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them',No,No,No,Yes,No
28-08-2014 08:06,35,male,Canada,Prefer not to say,No,Yes,No,Sometimes,26-100,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them','Some of them',No,No,No,No
28-08-2014 08:18,28,male,'United States',IL,No,No,Yes,Sometimes,26-100,Yes,No,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',No,No,'Some of them',Yes,No,Maybe,'Don\'t know',No
28-08-2014 08:23,22,male,India,Prefer not to say,No,No,No,Prefer not to say,26-100,No,Yes,No,No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',Yes,Maybe,Maybe,'Don\'t know',No
28-08-2014 08:39,29,female,'United States',OH,No,Yes,Yes,Rarely,Jun-25,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Yes,No,No,No,No,No,'Don\'t know',No
28-08-2014 08:40,29,male,Germany,Prefer not to say,Yes,No,No,Prefer not to say,01-May,No,Yes,No,Yes,No,No,Yes,'Very easy',No,No,Yes,Yes,Yes,Yes,Yes,No
28-08-2014 08:43,45,male,'United States',VA,No,No,Yes,Often,01-May,Yes,Yes,Yes,'Not sure',No,Yes,'Don\'t know','Very easy',No,No,Yes,Yes,No,Maybe,Yes,No
28-08-2014 08:43,33,male,Bulgaria,Prefer not to say,No,No,Yes,Rarely,26-100,Yes,Yes,No,No,No,No,'Don\'t know','Somewhat easy',Maybe,No,'Some of them','Some of them',No,Maybe,'Don\'t know',Yes
28-08-2014 08:43,38,male,'United States',MN,No,No,Yes,Sometimes,'More than 1000',No,No,Yes,Yes,Yes,Yes,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,No,No,'Don\'t know',No
28-08-2014 09:02,19,other,'United States',MO,No,Yes,Yes,Often,26-100,No,No,'Don\'t know','Not sure',No,No,'Don\'t know','Somewhat difficult',Maybe,Maybe,No,No,No,Maybe,No,No
28-08-2014 09:09,29,female,Canada,Prefer not to say,No,No,Yes,Rarely,'More than 1000',Yes,No,Yes,Yes,Yes,'Don\'t know',Yes,'Somewhat easy',No,No,No,Yes,No,Maybe,'Don\'t know',No
28-08-2014 09:16,21,female,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Don\'t know',Yes,Maybe,'Some of them',No,No,No,'Don\'t know',No
28-08-2014 09:18,23,female,India,Prefer not to say,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Yes,Maybe,No,No,No,No,'Don\'t know',No
28-08-2014 09:40,33,female,'United States',NC,No,Yes,Yes,Rarely,'More than 1000',No,Yes,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',No,No,'Some of them',Yes,No,No,Yes,No
28-08-2014 09:53,49,male,'United States',NY,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,'Not sure',Yes,Yes,Yes,'Somewhat easy',Maybe,Maybe,'Some of them',Yes,No,No,Yes,No
28-08-2014 09:53,28,male,'United States',NM,No,No,No,Prefer not to say,26-100,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Maybe,No,'Some of them',No,No,No,'Don\'t know',No
28-08-2014 09:54,27,female,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,Jun-25,Yes,Yes,'Don\'t know','Not sure',Yes,'Don\'t know',Yes,'Very easy',No,No,Yes,Yes,Maybe,Maybe,Yes,No
28-08-2014 09:54,23,male,Canada,Prefer not to say,No,No,Yes,Sometimes,Jun-25,No,Yes,Yes,No,No,No,'Don\'t know','Somewhat easy',Maybe,Maybe,'Some of them','Some of them',No,No,'Don\'t know',No
28-08-2014 09:54,29,male,Netherlands,Prefer not to say,No,No,No,Never,01-May,Yes,Yes,No,No,No,No,Yes,'Somewhat easy',No,No,Yes,Yes,No,Maybe,Yes,No
28-08-2014 09:54,30,male,Germany,Prefer not to say,No,No,No,Prefer not to say,26-100,No,Yes,'Don\'t know',No,No,'Don\'t know',Yes,'Somewhat easy',No,No,'Some of them',No,Maybe,Maybe,'Don\'t know',No
28-08-2014 09:55,28,female,Canada,Prefer not to say,No,No,No,Prefer not to say,'More than 1000',No,Yes,Yes,'Not sure','Don\'t know','Don\'t know','Don\'t know','Somewhat easy',No,No,'Some of them',Yes,No,No,'Don\'t know',No
28-08-2014 09:56,32,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Don\'t know',Yes,No,No,No,No,Yes,No,No
28-08-2014 09:56,32,male,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,26-100,No,No,Yes,Yes,No,No,Yes,'Very easy',No,No,No,Yes,No,No,Yes,No
28-08-2014 09:56,37,male,France,Prefer not to say,No,No,No,Prefer not to say,100-500,No,Yes,No,No,No,No,'Don\'t know','Somewhat easy',Maybe,Maybe,'Some of them','Some of them',No,Maybe,No,No
28-08-2014 09:56,39,female,'United States',TX,No,No,No,Prefer not to say,'More than 1000',Yes,No,No,Yes,No,No,'Don\'t know','Very difficult',Yes,Maybe,No,No,No,Maybe,No,No
28-08-2014 09:56,31,male,France,Prefer not to say,No,No,No,Prefer not to say,500-1000,No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',No,No,No,Yes,No
28-08-2014 09:57,29,male,'United States',SC,No,No,No,Prefer not to say,Jun-25,No,Yes,No,No,No,'Don\'t know','Don\'t know','Somewhat difficult',Maybe,Maybe,'Some of them',No,No,No,'Don\'t know',No
28-08-2014 09:57,30,male,'United States',FL,No,No,No,Prefer not to say,100-500,No,No,Yes,No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,No,No,'Don\'t know',No
28-08-2014 09:57,33,male,'United States',WA,Yes,Yes,Yes,Rarely,01-May,Yes,Yes,No,Yes,Yes,Yes,No,'Very difficult',No,No,Yes,Yes,No,No,Yes,Yes
28-08-2014 09:58,37,male,'United States',CA,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,'Don\'t know','Don\'t know',Yes,'Don\'t know',Maybe,No,Yes,Yes,No,No,'Don\'t know',No
28-08-2014 09:59,23,male,'United States',OH,No,No,Yes,Often,26-100,No,No,Yes,Yes,Yes,No,Yes,'Somewhat easy',No,No,'Some of them',Yes,No,Maybe,Yes,No
28-08-2014 09:59,43,male,'United States',TN,No,Yes,Yes,Sometimes,26-100,No,No,Yes,'Not sure',No,Yes,'Don\'t know','Somewhat easy',Yes,No,No,No,No,No,No,No
28-08-2014 10:00,32,male,'United Kingdom',Prefer not to say,No,No,Yes,Rarely,100-500,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Maybe,No,Yes,Yes,No,Maybe,No,Yes
28-08-2014 10:01,26,male,'United States',NY,No,No,No,Never,26-100,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Don\'t know',Yes,Yes,'Some of them',No,No,No,No,No
28-08-2014 10:01,32,male,'United States',NY,Yes,No,Yes,Sometimes,01-May,Yes,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Very easy',No,No,Yes,Yes,Yes,Yes,'Don\'t know',No
28-08-2014 10:02,37,female,'United States',MO,No,No,No,Prefer not to say,26-100,Yes,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Yes,No,'Some of them',No,No,No,'Don\'t know',No
28-08-2014 10:02,29,male,'United States',NY,No,No,Yes,Often,26-100,No,Yes,Yes,Yes,No,No,Yes,'Very easy',No,No,Yes,Yes,Maybe,Maybe,Yes,No
28-08-2014 10:02,34,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Somewhat easy',Maybe,Maybe,'Some of them',Yes,No,Maybe,'Don\'t know',No
28-08-2014 10:04,27,male,France,Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',No,No,Yes,Yes,No,No,Yes,No
28-08-2014 10:04,30,male,'United States',TN,No,Yes,No,Never,100-500,No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Very easy',No,No,'Some of them',Yes,No,Maybe,'Don\'t know',No
28-08-2014 10:05,29,male,'United States',CO,No,No,No,Never,Jun-25,No,Yes,Yes,Yes,No,Yes,Yes,'Don\'t know',Maybe,No,'Some of them','Some of them',No,No,No,No
28-08-2014 10:07,32,male,'United States',PA,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,Yes,Yes,'Don\'t know','Don\'t know','Don\'t know','Very difficult',Yes,Maybe,'Some of them',No,No,No,No,No
28-08-2014 10:08,25,male,Germany,Prefer not to say,No,No,No,Prefer not to say,500-1000,No,Yes,Yes,Yes,'Don\'t know',Yes,Yes,'Somewhat easy',Maybe,Maybe,'Some of them',Yes,Yes,Yes,Yes,No
28-08-2014 10:08,37,male,'United States',NY,Yes,No,No,Prefer not to say,Jun-25,Yes,Yes,Yes,Yes,Yes,No,Yes,'Somewhat easy',No,No,Yes,Yes,Maybe,Maybe,Yes,No
28-08-2014 10:10,29,male,Netherlands,Prefer not to say,No,Yes,No,Prefer not to say,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Very easy',No,No,'Some of them',Yes,No,Maybe,Yes,No
28-08-2014 10:11,27,male,'United States',MN,No,No,No,Prefer not to say,26-100,No,Yes,Yes,'Not sure',No,'Don\'t know','Don\'t know','Don\'t know',No,No,Yes,Yes,No,No,'Don\'t know',No
28-08-2014 10:13,33,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Maybe,No,'Some of them','Some of them',No,Maybe,'Don\'t know',No
28-08-2014 10:15,30,male,Canada,Prefer not to say,No,Yes,Yes,Sometimes,'More than 1000',No,No,'Don\'t know',No,No,No,No,'Very difficult',Yes,No,'Some of them',No,No,Yes,No,Yes
28-08-2014 10:16,29,male,Canada,Prefer not to say,No,No,No,Prefer not to say,01-May,Yes,Yes,No,Yes,No,No,'Don\'t know','Somewhat difficult',Maybe,Maybe,Yes,Yes,No,Maybe,'Don\'t know',No
28-08-2014 10:17,25,male,'United States',MO,No,Yes,Yes,Never,Jun-25,Yes,Yes,'Don\'t know',No,Yes,'Don\'t know','Don\'t know','Don\'t know',Yes,No,'Some of them',Yes,No,No,No,No
28-08-2014 10:18,33,male,'United States',WY,No,Yes,Yes,Sometimes,01-May,No,No,No,Yes,No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,Maybe,Maybe,'Don\'t know',No
28-08-2014 10:18,31,male,'South Africa',Prefer not to say,No,No,No,Never,100-500,Yes,Yes,No,No,No,No,No,'Don\'t know',No,No,'Some of them','Some of them',No,Maybe,No,No
28-08-2014 10:20,21,male,Germany,Prefer not to say,No,No,No,Rarely,Jun-25,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Very easy',Maybe,Maybe,'Some of them','Some of them',No,Maybe,No,No
28-08-2014 10:22,30,male,Switzerland,Prefer not to say,No,Yes,Yes,Sometimes,26-100,No,Yes,'Don\'t know',No,No,No,No,'Very difficult',Yes,Yes,No,No,No,No,No,No
28-08-2014 10:24,29,male,'United States',MN,No,No,No,Prefer not to say,'More than 1000',No,No,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',No,No,Yes,Yes,No,No,No,No
28-08-2014 10:25,43,male,Croatia,Prefer not to say,Yes,No,Yes,Sometimes,01-May,Yes,Yes,No,No,No,No,Yes,'Very difficult',Yes,No,Yes,No,No,Maybe,No,Yes
28-08-2014 10:29,37,male,'United Kingdom',Prefer not to say,No,No,Yes,Often,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Don\'t know',Yes,No,Yes,Yes,Maybe,Yes,No,No
28-08-2014 10:30,24,male,France,Prefer not to say,No,No,No,Prefer not to say,26-100,No,Yes,No,No,Yes,No,'Don\'t know','Don\'t know',Maybe,No,Yes,'Some of them',No,No,'Don\'t know',No
28-08-2014 10:30,29,male,'United States',MD,No,No,No,Prefer not to say,Jun-25,Yes,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Very easy',No,No,Yes,Yes,No,No,'Don\'t know',No
28-08-2014 10:34,31,male,'United States',KY,No,No,No,Prefer not to say,26-100,No,No,Yes,Yes,Yes,Yes,Yes,'Don\'t know',No,No,Yes,Yes,No,No,'Don\'t know',No
28-08-2014 10:42,33,male,'United Kingdom',Prefer not to say,Yes,No,No,Never,100-500,No,No,No,'Not sure',No,No,'Don\'t know','Very easy',No,No,Yes,'Some of them',No,Yes,No,No
28-08-2014 10:45,43,male,'United States',NY,No,No,No,Prefer not to say,'More than 1000',No,No,Yes,Yes,'Don\'t know',Yes,Yes,'Don\'t know',No,No,'Some of them',Yes,No,Maybe,'Don\'t know',No
28-08-2014 10:47,33,male,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,26-100,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Don\'t know',Maybe,No,'Some of them',No,No,Maybe,'Don\'t know',No
28-08-2014 10:51,27,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,No,No,No,Yes,Yes,'Don\'t know',Maybe,No,Yes,'Some of them',No,Yes,Yes,No
28-08-2014 10:52,36,male,'United States',TN,No,Yes,Yes,Sometimes,'More than 1000',Yes,No,'Don\'t know',No,'Don\'t know','Don\'t know','Don\'t know','Don\'t know',Yes,Maybe,No,No,No,Maybe,'Don\'t know',No
28-08-2014 10:54,37,male,Australia,Prefer not to say,No,Yes,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,Yes,'Very easy',No,No,'Some of them',Yes,No,Maybe,Yes,Yes
28-08-2014 10:57,32,male,Belgium,Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,No,Yes,No,No,'Don\'t know','Very difficult',Yes,Maybe,No,No,No,No,No,No
28-08-2014 11:02,39,male,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,100-500,No,Yes,No,No,No,No,'Don\'t know','Very easy',No,No,No,'Some of them',No,Yes,Yes,No
28-08-2014 11:04,31,male,'United States',TX,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,'Don\'t know','Don\'t know','Somewhat easy',Maybe,No,'Some of them',Yes,Maybe,Yes,'Don\'t know',No
28-08-2014 11:04,36,male,'United States',OH,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,No,No,'Don\'t know','Very difficult',Maybe,Maybe,'Some of them','Some of them',Maybe,Maybe,'Don\'t know',No
28-08-2014 11:07,30,male,'United States',TX,Yes,No,Yes,Sometimes,26-100,Yes,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',No,No,'Some of them','Some of them',No,Yes,'Don\'t know',No
28-08-2014 11:09,28,male,Canada,Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,Yes,'Not sure',No,'Don\'t know',Yes,'Very easy',No,No,'Some of them',Yes,Maybe,Maybe,Yes,No
28-08-2014 11:10,32,male,Italy,Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,No,No,No,No,No,'Somewhat difficult',Maybe,No,'Some of them',No,Maybe,Maybe,No,No
28-08-2014 11:14,35,male,'United States',CA,No,Yes,Yes,Rarely,Jun-25,No,Yes,Yes,Yes,Yes,Yes,Yes,'Very easy',No,No,'Some of them',Yes,No,No,Yes,No
28-08-2014 11:15,19,male,Canada,Prefer not to say,No,No,Yes,Sometimes,26-100,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Somewhat difficult',No,No,'Some of them',Yes,No,Yes,'Don\'t know',No
28-08-2014 11:19,33,male,Norway,Prefer not to say,No,Yes,No,Prefer not to say,26-100,No,Yes,Yes,Yes,No,No,'Don\'t know','Very easy',No,No,'Some of them',Yes,No,No,'Don\'t know',No
28-08-2014 11:20,42,male,Germany,Prefer not to say,No,No,No,Prefer not to say,'More than 1000',Yes,Yes,'Don\'t know','Not sure',Yes,Yes,Yes,'Very easy',No,No,'Some of them',No,No,Maybe,Yes,No
28-08-2014 11:21,37,male,'United States',MI,No,Yes,Yes,Sometimes,100-500,No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them','Some of them',No,No,'Don\'t know',No
28-08-2014 11:21,40,male,Thailand,Prefer not to say,Yes,No,No,Never,Jun-25,No,Yes,No,No,No,No,Yes,'Very easy',No,No,'Some of them',Yes,Maybe,Maybe,Yes,No
28-08-2014 11:22,36,male,'United States',CA,No,No,No,Never,'More than 1000',No,Yes,Yes,Yes,Yes,Yes,Yes,'Very easy',No,No,'Some of them',Yes,No,No,Yes,No
28-08-2014 11:26,29,female,'United States',OR,No,Yes,Yes,Sometimes,26-100,Yes,No,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,No,Maybe,'Don\'t know',No
28-08-2014 11:27,38,female,'United States',NC,No,Yes,Yes,Sometimes,26-100,No,No,Yes,'Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,No,No,No,No,'Don\'t know',No
28-08-2014 11:29,26,male,'United States',CA,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,Yes,No,Yes,'Don\'t know','Don\'t know','Somewhat difficult',Yes,Maybe,No,No,No,Maybe,No,No
28-08-2014 11:32,34,male,Germany,Prefer not to say,No,No,No,Rarely,26-100,No,Yes,No,No,No,No,Yes,'Somewhat easy',Maybe,Maybe,No,'Some of them',Maybe,Maybe,Yes,No
28-08-2014 11:34,21,male,'United States',IL,No,No,Yes,Often,'More than 1000',No,No,No,Yes,No,No,No,'Don\'t know',Yes,No,'Some of them','Some of them',No,Yes,No,Yes
28-08-2014 11:36,31,male,Canada,Prefer not to say,Yes,Yes,No,Sometimes,01-May,Yes,Yes,No,Yes,No,No,Yes,'Somewhat easy',No,No,No,No,No,No,Yes,No
28-08-2014 11:38,37,female,'United States',CA,No,Yes,Yes,Rarely,26-100,No,No,Yes,Yes,Yes,Yes,'Don\'t know','Don\'t know',Maybe,Maybe,Yes,'Some of them',No,Maybe,Yes,No
28-08-2014 11:40,37,male,Ireland,Prefer not to say,No,Yes,Yes,Sometimes,01-May,No,Yes,No,No,No,No,'Don\'t know','Very easy',No,No,Yes,Yes,Maybe,Maybe,Yes,No
28-08-2014 11:44,38,male,Ireland,Prefer not to say,No,Yes,Yes,Sometimes,01-May,No,Yes,No,No,No,No,No,'Very difficult',Yes,Yes,No,No,No,No,No,No
28-08-2014 11:47,27,female,'United States',CA,No,No,Yes,Sometimes,100-500,No,Yes,'Don\'t know','Not sure',Yes,'Don\'t know','Don\'t know','Somewhat easy',Yes,No,'Some of them',No,No,Maybe,No,No
28-08-2014 11:48,39,male,Netherlands,Prefer not to say,Yes,No,No,Prefer not to say,Jun-25,No,Yes,No,No,Yes,No,Yes,'Somewhat easy',No,No,'Some of them',Yes,Maybe,Maybe,Yes,No
28-08-2014 11:50,33,female,'United States',AZ,Yes,Yes,Yes,Sometimes,01-May,No,Yes,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',Maybe,Yes,'Some of them',No,No,No,No,No
28-08-2014 11:50,27,male,'United Kingdom',Prefer not to say,No,No,No,Never,26-100,No,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Somewhat easy',No,No,'Some of them',No,Yes,Yes,'Don\'t know',No
28-08-2014 11:54,36,female,'United States',CA,No,No,Yes,Never,Jun-25,Yes,Yes,Yes,No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them','Some of them',No,No,No,No
28-08-2014 11:58,28,male,'United Kingdom',Prefer not to say,No,No,No,Never,26-100,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Somewhat easy',No,No,'Some of them',Yes,Maybe,Yes,'Don\'t know',No
28-08-2014 11:59,39,male,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,500-1000,No,No,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them','Some of them',No,No,'Don\'t know',No
28-08-2014 12:02,33,male,'United States',VA,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,No,Yes,No,No,Yes,'Very easy',Maybe,Maybe,Yes,Yes,No,No,Yes,No
28-08-2014 12:05,32,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,'More than 1000',No,No,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them','Some of them',No,Yes,'Don\'t know',No
28-08-2014 12:06,28,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,'More than 1000',No,No,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',No,No,'Some of them','Some of them',Yes,Yes,No,No
28-08-2014 12:07,37,male,'United Kingdom',Prefer not to say,No,Yes,Yes,Rarely,Jun-25,No,Yes,No,No,No,No,Yes,'Somewhat easy',Yes,No,'Some of them',Yes,No,Maybe,No,Yes
28-08-2014 12:08,39,male,Canada,Prefer not to say,No,No,Yes,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Yes,'Very easy',Yes,No,'Some of them',Yes,No,Maybe,No,Yes
28-08-2014 12:09,43,other,'United States',VA,No,No,No,Sometimes,Jun-25,Yes,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,No,No,No,Maybe,No,No
28-08-2014 12:10,32,other,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,'More than 1000',No,No,'Don\'t know',No,Yes,Yes,'Don\'t know','Don\'t know',No,No,Yes,'Some of them',Yes,Yes,Yes,Yes
28-08-2014 12:10,27,female,'United States',WA,No,No,No,Prefer not to say,'More than 1000',No,Yes,'Don\'t know','Not sure',No,Yes,'Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,No,No,'Don\'t know',No
28-08-2014 12:12,31,female,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,Yes,Yes,Maybe,Maybe,'Don\'t know',No
28-08-2014 12:15,43,male,'United Kingdom',Prefer not to say,No,No,Yes,Never,26-100,No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',No,No,Yes,Yes,Yes,Yes,'Don\'t know',No
28-08-2014 12:19,33,male,'United States',WI,No,No,Yes,Sometimes,Jun-25,Yes,Yes,No,Yes,No,No,Yes,'Somewhat difficult',No,No,Yes,Yes,Yes,Yes,'Don\'t know',No
28-08-2014 12:19,34,male,'United Kingdom',Prefer not to say,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know',Yes,'Very easy',No,No,'Some of them',Yes,No,Maybe,Yes,No
28-08-2014 12:22,33,male,'United States',CA,Yes,No,No,Prefer not to say,01-May,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,Yes,Yes,No,Maybe,'Don\'t know',No
28-08-2014 12:23,25,male,'United States',CA,No,No,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,No,No,'Don\'t know',No
28-08-2014 12:30,25,male,'United States',NE,No,Yes,Yes,Sometimes,'More than 1000',No,No,Yes,Yes,Yes,Yes,Yes,'Don\'t know',Maybe,No,'Some of them','Some of them',No,No,No,Yes
28-08-2014 12:40,32,male,'United Kingdom',Prefer not to say,Yes,Yes,No,Prefer not to say,01-May,No,Yes,No,Yes,No,No,Yes,'Somewhat easy',No,No,No,Yes,No,Maybe,No,No
28-08-2014 12:42,25,male,'United States',CO,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,'Don\'t know','Don\'t know',Yes,'Don\'t know',Maybe,No,'Some of them','Some of them',No,Maybe,'Don\'t know',No
28-08-2014 12:42,37,male,Netherlands,Prefer not to say,No,No,No,Prefer not to say,100-500,Yes,No,'Don\'t know',No,'Don\'t know','Don\'t know','Don\'t know','Somewhat easy',Maybe,No,Yes,Yes,No,No,'Don\'t know',No
28-08-2014 12:44,39,male,Switzerland,Prefer not to say,No,No,Yes,Never,'More than 1000',No,Yes,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',No,No,'Some of them','Some of them',No,Maybe,Yes,No
28-08-2014 12:53,29,male,'United Kingdom',Prefer not to say,No,No,No,Rarely,100-500,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Somewhat easy',No,No,'Some of them',Yes,No,Maybe,'Don\'t know',Yes
28-08-2014 13:01,33,male,'United States',NY,No,No,Yes,Sometimes,'More than 1000',No,Yes,Yes,Yes,'Don\'t know','Don\'t know','Don\'t know','Don\'t know',Maybe,Maybe,'Some of them','Some of them',No,No,'Don\'t know',No
28-08-2014 13:04,37,female,'United States',TX,No,No,Yes,Often,Jun-25,Yes,Yes,'Don\'t know','Not sure',No,No,Yes,'Somewhat difficult',Yes,No,'Some of them','Some of them',No,Yes,No,Yes
28-08-2014 13:08,35,female,'United States',LA,No,No,Yes,Sometimes,100-500,No,No,Yes,No,No,No,Yes,'Very difficult',Yes,Maybe,No,'Some of them',No,Yes,No,Yes
28-08-2014 13:11,22,female,'United States',WA,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Very difficult',Yes,Maybe,'Some of them','Some of them',No,Maybe,No,Yes
28-08-2014 13:17,38,male,'United States',MI,No,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,'Don\'t know','Somewhat easy',Maybe,No,'Some of them',Yes,No,Maybe,No,Yes
28-08-2014 13:26,32,female,'United States',CA,No,Yes,Yes,Often,100-500,No,Yes,Yes,No,No,'Don\'t know','Don\'t know','Don\'t know',Yes,No,'Some of them',Yes,No,No,'Don\'t know',No
